LYTS,LSI Industries Inc,2022-04-20,2022-03-31,0.06,USD
LYV,Live Nation Entertainment Inc,2022-05-04,2022-03-31,-0.7,USD
LZB,La-Z-Boy Inc,2022-06-13,2022-04-30,0.92,USD
M,Macy`s Inc,2022-05-16,2022-02-28,0.8,USD
MA,Mastercard Incorporated - Class A,2022-04-28,2022-03-31,2.17,USD
MAA,Mid-America Apartment Communities Inc,2022-04-27,2022-03-31,0.82,USD
MAC,Macerich Company,2022-05-09,2022-03-31,-0.03,USD
MACE,MACE,2022-05-03,2022-03-31,,USD
MACK,Merrimack Pharmaceuticals Inc,2022-05-04,2022-03-31,,USD
MAG,MAG Silver Corp,2022-05-16,2022-03-31,0.06,USD
MAIN,Main Street Capital Corporation,2022-05-05,2022-03-31,0.7,USD
MALJF,MALJF,2022-05-04,2022-03-31,,USD
MAMTF,MAMTF,2022-05-09,2022-03-31,,CAD
MAN,ManpowerGroup,2022-04-19,2022-03-31,1.59,USD
MANH,Manhattan Associates Inc,2022-04-26,2022-03-31,0.45,USD
MANT,Mantech International Corp - Class A,2022-05-04,2022-03-31,0.83,USD
MANU,Manchester United Plc. - Class A,2022-06-15,2022-03-31,-11.57,GBP
MAR,Marriott International Inc - Class A,2022-05-09,2022-03-31,0.9,USD
MARK,Remark Holdings Inc,2022-05-16,2022-03-31,,USD
MAS,Masco Corp,2022-04-27,2022-03-31,0.85,USD
MASI,Masimo Corp,2022-05-03,2022-03-31,0.96,USD
MASS,908 Devices Inc,2022-05-10,2022-03-31,-0.31,USD
MAT,Mattel Inc,2022-04-27,2022-03-31,-0.03,USD
MATW,Matthews International Corp - Class A,2022-04-28,2022-03-31,0.69,USD
MATX,Matson Inc,2022-04-25,2022-03-31,,USD
MAVBF,MAVBF,2022-05-09,2022-03-31,,USD
MAX,MediaAlpha Inc - Class A,2022-05-05,2022-03-31,-0.07,USD
MAXC,MAXC,2022-04-18,2022-03-31,,USD
MAXN,Maxeon Solar Technologies Ltd,2022-05-18,2022-03-31,-1.33,USD
MAXR,Maxar Technologies Inc,2022-05-02,2022-03-31,-0.05,USD
MBAIF,MBAIF,2022-07-13,2022-05-31,,CAD
MBCHF,MBCHF,2022-05-10,2022-03-31,,USD
MBCN,Middlefield Banc Corp,2022-04-18,2022-03-31,0.61,USD
MBCN,Middlefield Banc Corp,2022-07-14,2022-06-30,,USD
MBI,MBIA Inc,2022-05-09,2022-03-31,-0.52,USD
MBII,Marrone Bio Innovations Inc,2022-05-11,2022-03-31,-0.02,USD
MBIN,Merchants Bancorp,2022-04-26,2022-03-31,1,USD
MBIO,Mustang Bio Inc,2022-05-12,2022-03-31,-0.18,USD
MBLU,MBLU,2022-04-28,2022-03-31,,USD
MBRX,Moleculin Biotech Inc,2022-05-10,2022-03-31,-0.21,USD
MBUU,Malibu Boats Inc - Class A,2022-05-02,2022-03-31,1.96,USD
MBWM,Mercantile Bank Corp,2022-04-19,2022-03-31,0.72,USD
MBXBF,MBXBF,2022-05-11,2022-03-31,,USD
MC,Moelis & Co - Class A,2022-04-27,2022-03-31,0.79,USD
MCB,Metropolitan Bank Holding Corp,2022-04-21,2022-03-31,1.55,USD
MCBC,Macatawa Bank Corp,2022-04-20,2022-03-31,0.16,USD
MCBI,MCBI,2022-04-25,2022-03-31,0.78,USD
MCBS,MetroCity Bankshares Inc,2022-04-21,2022-03-31,0.69,USD
MCCRF,MCCRF,2022-05-12,2022-03-31,,CAD
MCD,McDonald`s Corp,2022-04-28,2022-03-31,2.18,USD
MCF,MCF,2022-05-11,2022-03-31,,USD
MCFE,McAfee Corp - Class A,2022-05-02,2022-03-31,,USD
MCFT,MasterCraft Boat Holdings Inc,2022-05-10,2022-03-31,1.06,USD
MCHP,Microchip Technology Inc,2022-05-03,2022-03-31,1.25,USD
MCHX,Marchex Inc - Class B,2022-05-11,2022-03-31,-0.02,USD
MCIOF,MCIOF,2022-05-11,2022-03-31,,CAD
MCK,Mckesson Corporation,2022-05-05,2022-03-31,6.03,USD
MCLDF,MCLDF,2022-05-24,2022-03-31,,CAD
MCLD_OLD,MCLD_OLD,2022-05-24,2022-03-31,,USD
MCO,Moody`s Corp,2022-05-02,2022-03-31,2.88,USD
MCRB,Seres Therapeutics Inc,2022-05-02,2022-03-31,-0.52,USD
MCRI,Monarch Casino & Resort Inc,2022-04-20,2022-03-31,1.21,USD
MCS,Marcus Corp,2022-05-03,2022-03-31,-0.3,USD
MCVT,MCVT,2022-05-16,2022-03-31,,USD
MCY,Mercury General Corp,2022-05-03,2022-03-31,0.65,USD
MD,MEDNAX Inc,2022-05-05,2022-03-31,0.27,USD
MDALF,MDALF,2022-05-11,2022-03-31,,USD
MDB,MongoDB Inc - Class A,2022-06-01,2022-04-30,-0.09,USD
MDC,M.D.C. Holdings Inc,2022-04-28,2022-03-31,1.91,USD
MDCA,MDCA,2022-05-03,2022-03-31,,USD
MDGL,Madrigal Pharmaceuticals Inc,2022-05-04,2022-03-31,-3.6,USD
MDLA,MDLA,2022-05-30,2022-04-30,,USD
MDLZ,Mondelez International Inc - Class A,2022-04-26,2022-03-31,0.75,USD
MDNA,Medicenna Therapeutics Corp,2022-05-26,2022-03-31,-0.08,USD
MDP,MDP,2022-04-27,2022-03-31,,USD
MDRX,Allscripts Healthcare Solutions Inc,2022-04-27,2022-03-31,0.23,USD
MDT,Medtronic Plc,2022-05-26,2022-04-30,1.57,USD
MDU,MDU Resources Group Inc,2022-05-04,2022-03-31,0.21,USD
MDVL,MedAvail Holdings Inc,2022-05-10,2022-03-31,,USD
MDWD,MediWound Ltd,2022-05-03,2022-03-31,-0.11,USD
MDXHF,MDXHF,2022-05-30,2022-03-31,,USD
MEC,Mayville Engineering Company Inc,2022-05-02,2022-03-31,0.13,USD
MECVF,MECVF,2022-06-07,2022-03-31,,USD
MED,Medifast Inc,2022-05-02,2022-03-31,3.56,USD
MEDIF,MEDIF,2022-05-09,2022-03-31,,CAD
MEDP,Medpace Holdings Inc,2022-04-25,2022-03-31,1.26,USD
MEDS,Trxade Health Inc,2022-04-25,2022-03-31,-0.11,USD
MEG,Montrose Environmental Group Inc,2022-05-10,2022-03-31,-0.11,USD
MEGEF,MEGEF,2022-05-02,2022-03-31,,USD
MEI,Methode Electronics Inc,2022-06-22,2022-05-31,0.82,USD
MEIP,MEI Pharma Inc,2022-05-04,2022-03-31,-0.19,USD
MELI,MercadoLibre Inc,2022-05-03,2022-03-31,1.38,USD
MENEF,MENEF,2022-05-30,2022-03-31,,USD
MENXF,MENXF,2022-05-24,2022-03-31,,CAD
MEOH,Methanex Corp,2022-04-27,2022-03-31,,USD
MEQYF,MEQYF,2022-05-09,2022-03-31,,USD
MERC,Mercer International Inc,2022-04-28,2022-03-31,,USD
MESA,Mesa Air Group Inc,2022-05-09,2022-03-31,-0.31,USD
MET,Metlife Inc,2022-05-04,2022-03-31,1.63,USD
METC,Ramaco Resources Inc,2022-05-10,2022-03-31,1.62,USD
MFA,MFA Financial Inc,2022-05-04,2022-03-31,0.39,USD
MFC,Manulife Financial Corp,2022-05-11,2022-03-31,0.67,CAD
MFCSF,MFCSF,2022-05-11,2022-03-31,,USD
MFIN,Medallion Financial Corp,2022-05-02,2022-03-31,0.35,USD
MFNC,MFNC,2022-04-27,2022-03-31,,USD
MFON,MFON,2022-05-11,2022-03-31,,USD
MG,Mistras Group Inc,2022-05-03,2022-03-31,-0.11,USD
MGA,Magna International Inc,2022-04-29,2022-03-31,,USD
MGDPF,MGDPF,2022-05-10,2022-03-31,,USD
MGEE,MGE Energy Inc,2022-05-04,2022-04-30,0.96,USD
MGI,Moneygram International Inc,2022-05-05,2022-03-31,0.1,USD
MGIC,Magic Software Enterprises Ltd,2022-05-09,2022-03-31,0.24,USD
MGLN,MGLN,2022-04-28,2022-03-31,,USD
MGM,MGM Resorts International,2022-05-02,2022-03-31,-0.06,USD
MGNI,Magnite Inc,2022-05-04,2022-03-31,0.08,USD
MGNX,Macrogenics Inc,2022-04-27,2022-03-31,-0.87,USD
MGP,MGM Growth Properties LLC - Class A,2022-04-28,2022-03-31,0.35,USD
MGPI,MGP Ingredients Inc,2022-05-03,2022-03-31,0.95,USD
MGRC,McGrath Rentcorp,2022-04-28,2022-03-31,0.72,USD
MGRUF,MGRUF,2022-04-27,2022-03-31,,USD
MGTA,Magenta Therapeutics Inc,2022-05-04,2022-03-31,-0.32,USD
MGTX,MeiraGTx Holdings plc,2022-05-09,2022-03-31,-0.52,USD
MGY,Magnolia Oil & Gas Corp - Class A,2022-05-09,2022-03-31,0.83,USD
MGYR,Magyar Bancorp Inc,2022-04-18,2022-03-31,,USD
MHH,Mastech Digital Inc,2022-04-27,2022-03-31,0.35,USD
MHIVF,MHIVF,2022-05-12,2022-03-31,,USD
MHK,Mohawk Industries Inc,2022-04-28,2022-03-31,2.93,USD
MHLD,Maiden Holdings Ltd,2022-05-09,2022-03-31,,USD
MHO,MI Homes Inc,2022-04-27,2022-03-31,2.98,USD
MHPSY,MHPSY,2022-05-17,2022-03-31,,USD
MIC,Macquarie Infrastructure Holdings LLC,2022-05-02,2022-03-31,,USD
MICR,MICR,2022-05-16,2022-03-31,,USD
MIDD,Middleby Corp,2022-05-04,2022-03-31,2.1,USD
MILE,Metromile Inc,2022-05-16,2022-03-31,-0.1,USD
MIME,Mimecast Ltd,2022-05-09,2022-03-31,0.33,USD
MIMNF,MIMNF,2022-04-20,2022-03-31,,USD
MIND,MIND Technology Inc,2022-05-31,2022-04-30,,USD
MINM,Minim Inc,2022-05-16,2022-03-31,-0.05,USD
MIRM,Mirum Pharmaceuticals Inc,2022-05-04,2022-03-31,-1.34,USD
MIST,Milestone Pharmaceuticals Inc,2022-05-16,2022-03-31,-0.39,USD
MITK,Mitek Systems Inc,2022-04-27,2022-03-31,0.2,USD
MITT,AG Mortgage Investment Trust Inc,2022-05-04,2022-03-31,0.22,USD
MJDLF,MJDLF,2022-06-13,2022-04-30,,USD
MKC,McCormick & Co. Inc (Non Voting),2022-06-29,2022-05-31,0.67,USD
MKL,Markel Corp,2022-04-26,2022-03-31,16.6,USD
MKSI,MKS Instruments Inc,2022-04-26,2022-03-31,2.62,USD
MKTX,MarketAxess Holdings Inc,2022-04-20,2022-03-31,1.69,USD
ML,MoneyLion Inc - Class A,2022-06-01,2022-03-31,,USD
MLAB,Mesa Laboratories Inc,2022-05-30,2022-03-31,0.48,USD
MLCO,Melco Resorts & Entertainment Ltd,2022-04-26,2022-03-31,-0.39,USD
MLFNF,MLFNF,2022-05-03,2022-03-31,,USD
MLHR,MLHR,2022-06-29,2022-05-31,,USD
MLI,Mueller Industries Inc,2022-04-18,2022-03-31,,USD
MLKN,MillerKnoll Inc,2022-06-29,2022-03-31,,USD
MLKN,MillerKnoll Inc,2022-06-29,2022-05-31,0.49,USD
MLLGF,MLLGF,2022-04-20,2022-03-31,,USD
MLM,Martin Marietta Materials Inc,2022-05-03,2022-03-31,0.79,USD
MLP,Maui Land & Pineapple Co. Inc,2022-05-02,2022-03-31,,USD
MLR,Miller Industries Inc,2022-05-03,2022-03-31,,USD
MLRYY,MLRYY,2022-04-28,2022-03-31,,RUB
MLVF,Malvern Bancorp Inc,2022-05-09,2022-03-31,0.16,USD
MLYCF,MLYCF,2022-05-17,2022-03-31,,USD
MMAC,MMAC,2022-05-16,2022-03-31,,USD
MMC,Marsh & McLennan Cos. Inc,2022-04-21,2022-03-31,2.14,USD
MMI,Marcus & Millichap Inc,2022-05-05,2022-03-31,0.85,USD
MMLP,Martin Midstream Partners LP,2022-04-20,2022-03-31,0.28,USD
MMM,3M Company,2022-04-26,2022-03-31,2.35,USD
MMMB,MamaMancini`s Holdings Inc,2022-04-18,2022-01-31,-0.03,USD
MMMB,MamaMancini`s Holdings Inc,2022-06-13,2022-04-30,,USD
MMP,Magellan Midstream Partners L.P.,2022-05-05,2022-03-31,1.04,USD
MMS,Maximus Inc,2022-05-04,2022-03-31,0.71,USD
MMSI,Merit Medical Systems Inc,2022-04-27,2022-03-31,0.46,USD
MMTMF,MMTMF,2022-05-30,2022-03-31,,USD
MMX,Maverix Metals Inc,2022-05-12,2022-03-31,0.03,USD
MMYT,MakeMyTrip Ltd,2022-05-23,2022-03-31,-0.17,USD
MN,Manning & Napier Inc - Class A,2022-05-10,2022-03-31,,USD
MNARF,MNARF,2022-04-26,2022-03-31,,USD
MNDJF,MNDJF,2022-05-10,2022-03-31,,USD
MNDO,Mind C.T.I Ltd,2022-05-16,2022-03-31,,USD
MNDT,Mandiant Inc,2022-04-25,2022-03-31,-0.14,USD
MNFSF,MNFSF,2022-04-28,2022-02-28,,USD
MNKD,Mannkind Corp,2022-05-10,2022-03-31,-0.1,USD
MNKKQ,MNKKQ,2022-05-02,2022-03-31,,USD
MNMB,MNMB,2022-04-21,2022-03-31,,USD
MNMD,Mind Medicine Inc (Sub Voting),2022-05-12,2022-03-31,,USD
MNOV,Medicinova Inc,2022-05-11,2022-03-31,-0.09,USD
MNPR,Monopar Therapeutics Inc,2022-05-11,2022-03-31,-0.22,USD
MNR,Monmouth Real Estate Investment Corp - Class A,2022-05-02,2022-03-31,,USD
MNRL,Brigham Minerals Inc - Class A,2022-05-04,2022-03-31,0.4,USD
MNRO,Monro Inc,2022-05-18,2022-03-31,0.46,USD
MNSB,MainStreet Bancshares Inc,2022-04-19,2022-03-31,0.56,USD
MNSO,MINISO Group Holding Ltd,2022-05-17,2022-03-31,0.08,CNY
MNST,Monster Beverage Corp,2022-05-04,2022-03-31,0.61,USD
MNTV,Momentive Global Inc,2022-05-04,2022-03-31,-0.02,USD
MO,Altria Group Inc,2022-04-28,2022-03-31,1.09,USD
MOD,Modine Manufacturing Company,2022-05-24,2022-03-31,0.5,USD
MODN,Model N Inc,2022-05-10,2022-03-31,0.07,USD
MODV,ModivCare Inc,2022-05-05,2022-03-31,1.43,USD
MODVF,MODVF,2022-05-22,2022-03-31,,USD
MOFG,MidWestOne Financial Group Inc,2022-04-28,2022-03-31,0.82,USD
MOGO,Mogo Inc (Sub Voting),2022-05-11,2022-03-31,-0.12,CAD
MOGU,MOGU Inc,2022-05-26,2022-03-31,,USD
MOH,Molina Healthcare Inc,2022-04-27,2022-03-31,4.66,USD
MOHO,ECMOHO Ltd,2022-04-28,2022-03-31,,USD
MOMO,Hello Group Inc,2022-06-06,2022-03-31,0.25,CNY
MORF,Morphic Holding Inc,2022-04-27,2022-03-31,-0.81,USD
MORN,Morningstar Inc,2022-04-27,2022-03-31,,USD
MOS,Mosaic Company,2022-05-02,2022-03-31,2.42,USD
MOTS,Motus GI Holdings Inc,2022-05-11,2022-03-31,-0.11,USD
MOV,Movado Group Inc,2022-05-25,2022-04-30,0.46,USD
MP,MP Materials Corporation - Class A,2022-05-04,2022-03-31,0.4,USD
MPAA,Motorcar Parts of America Inc,2022-06-13,2022-03-31,0.47,USD
MPB,Mid Penn Bancorp Inc,2022-04-20,2022-03-31,0.62,USD
MPC,Marathon Petroleum Corp,2022-05-03,2022-03-31,1.15,USD
MPLN,MultiPlan Corp - Class A,2022-05-11,2022-03-31,0.04,USD
MPLX,MPLX LP,2022-05-03,2022-03-31,0.76,USD
MPVDF,MPVDF,2022-05-10,2022-03-31,0.07,CAD
MPW,Medical Properties Trust Inc,2022-04-27,2022-03-31,0.31,USD
MPWR,Monolithic Power System Inc,2022-05-02,2022-03-31,2.26,USD
MPX,Marine Products Corp,2022-04-27,2022-03-31,,USD
MQ,Marqeta Inc - Class A,2022-05-11,2022-03-31,-0.08,USD
MRAM,Everspin Technologies Inc,2022-05-04,2022-03-31,0.03,USD
MRBK,Meridian Corp,2022-04-25,2022-03-31,0.77,USD
MRC,MRC Global Inc,2022-05-09,2022-03-31,0.15,USD
MRCBF,MRCBF,2022-05-02,2022-03-31,,USD
MRCC,Monroe Capital Corp,2022-05-02,2022-03-31,0.25,USD
MRCY,Mercury Systems Inc,2022-05-03,2022-03-31,0.59,USD
MRETF,MRETF,2022-05-04,2022-03-31,,USD
MRIN,Marin Software Inc,2022-05-04,2022-03-31,,USD
MRK,Merck & Co Inc,2022-04-28,2022-03-31,1.82,USD
MRKR,Marker Therapeutics Inc,2022-05-10,2022-03-31,-0.13,USD
MRLN,MRLN,2022-04-27,2022-03-31,,USD
MRMD,MRMD,2022-05-10,2022-03-31,0.01,USD
MRNA,Moderna Inc,2022-05-04,2022-03-31,5.8,USD
MRNS,Marinus Pharmaceuticals Inc,2022-05-11,2022-03-31,-0.83,USD
MRO,Marathon Oil Corporation,2022-05-04,2022-03-31,0.89,USD
MRSN,Mersana Therapeutics Inc,2022-05-09,2022-03-31,-0.32,USD
MRTN,Marten Transport Ltd,2022-04-19,2022-03-31,0.26,USD
MRTN,Marten Transport Ltd,2022-07-13,2022-06-30,,USD
MRTX,Mirati Therapeutics Inc,2022-05-04,2022-03-31,-3.49,USD
MRUS,Merus N.V,2022-05-04,2022-03-31,-0.62,USD
MRVFF,MRVFF,2022-05-02,2022-03-31,,USD
MRVI,Maravai LifeSciences Holdings Inc - Class A,2022-05-09,2022-03-31,0.44,USD
MRVL,Marvell Technology Inc,2022-06-06,2022-05-31,0.51,USD
MS,Morgan Stanley,2022-07-13,2022-06-30,,USD
MSA,MSA Safety Inc,2022-04-26,2022-03-31,0.93,USD
MSB,Mesabi Trust,2022-04-25,2022-01-31,,USD
MSB,Mesabi Trust,2022-06-09,2022-04-30,,USD
MSBI,Midland States Bancorp Inc,2022-04-28,2022-03-31,0.86,USD
MSC,Studio City International Holdings Ltd,2022-04-26,2022-03-31,,USD
MSCI,MSCI Inc,2022-04-26,2022-03-31,2.79,USD
MSEX,Middlesex Water Company,2022-05-03,2022-03-31,0.52,USD
MSFT,Microsoft Corporation,2022-04-26,2022-03-31,2.18,USD
MSGE,Madison Square Garden Entertainment Corp - Class A,2022-05-05,2022-03-31,0.04,USD
MSGM,Motorsport Games Inc - Class A,2022-05-16,2022-03-31,-0.5,USD
MSGN,MSGN,2022-05-04,2022-03-31,,USD
MSGS,Madison Square Garden Sports Corp - Class A,2022-05-03,2022-03-31,1.59,USD
MSI,Motorola Solutions Inc,2022-05-04,2022-03-31,1.61,USD
MSIXF,MSIXF,2022-05-03,2022-03-31,,USD
MSM,MSC Industrial Direct Co. Inc - Class A,2022-06-29,2022-05-31,1.74,USD
MSN,Emerson Radio Corp,2022-06-23,2022-03-31,,USD
MSON,MSON,2022-05-04,2022-03-31,,USD
MSP,Datto Holding Corp,2022-05-10,2022-03-31,0.13,USD
MSTR,Microstrategy Inc - Class A,2022-04-27,2022-03-31,1.5,USD
MSVB,Mid-Southern Bancorp Inc,2022-04-25,2022-03-31,,USD
MTB,M & T Bank Corp,2022-04-20,2022-03-31,2.19,USD
MTBC,CareCloud Inc,2022-05-04,2022-03-31,-0.26,USD
MTCH,Match Group Inc - New,2022-05-03,2022-03-31,0.53,USD
MTCR,Metacrine Inc,2022-05-11,2022-03-31,,USD
MTD,Mettler-Toledo International Inc,2022-05-05,2022-03-31,7.25,USD
MTDR,Matador Resources Company,2022-04-26,2022-03-31,1.91,USD
MTEM,Molecular Templates Inc,2022-05-11,2022-03-31,-0.48,USD
MTEX,Mannatech Inc,2022-05-09,2022-03-31,,USD
MTG,MGIC Investment Corp,2022-05-04,2022-03-31,0.48,USD
MTH,Meritage Homes Corp,2022-04-27,2022-03-31,4.69,USD
MTLS,Materialise Nv,2022-04-28,2022-03-31,0.01,EUR
MTMT,Mega Matrix Corp,2022-05-19,2022-03-31,,USD
MTN,Vail Resorts Inc,2022-06-06,2022-04-30,8.97,USD
MTNB,Matinas Biopharma Holdings Inc,2022-05-09,2022-03-31,-0.03,USD
MTOR,Meritor Inc,2022-05-02,2022-03-31,0.89,USD
MTRAF,MTRAF,2022-04-21,2022-03-31,,USD
MTRN,Materion Corp,2022-04-28,2022-03-31,1.05,USD
MTRX,Matrix Service Company,2022-05-09,2022-03-31,-0.19,USD
MTSI,MACOM Technology Solutions Holdings Inc,2022-04-28,2022-03-31,0.66,USD
MTTR,Matterport Inc - Class A,2022-05-04,2022-03-31,-0.13,USD
MTW,Manitowoc Co. Inc,2022-05-03,2022-03-31,0.04,USD
MTX,Minerals Technologies Inc,2022-04-28,2022-03-31,1.26,USD
MTYFF,MTYFF,2022-07-07,2022-05-31,,USD
MTZ,Mastec Inc,2022-05-04,2022-03-31,-0.11,USD
MU,Micron Technology Inc,2022-06-28,2022-05-31,2.47,USD
MUEL,MUEL,2022-04-28,2022-03-31,,USD
MULN,Mullen Automotive Inc,2022-05-16,2022-03-31,,USD
MUR,Murphy Oil Corp,2022-05-04,2022-03-31,0.56,USD
MUSA,Murphy USA Inc,2022-05-03,2022-03-31,2.23,USD
MUX,McEwen Mining Inc,2022-05-09,2022-03-31,-0.02,USD
MVBF,MVB Financial Corp,2022-05-02,2022-03-31,0.35,USD
MVIS,Microvision Inc,2022-04-27,2022-03-31,-0.07,USD
MVLY,MVLY,2022-04-28,2022-03-31,,USD
MWA,Mueller Water Products Inc - Series A,2022-05-02,2022-03-31,0.14,USD
MX,MagnaChip Semiconductor Corp,2022-05-03,2022-03-31,0.24,USD
MXCT,MaxCyte Inc,2022-04-18,2022-03-31,,USD
MXGFF,MXGFF,2022-05-09,2022-03-31,,CAD
MXIM,MXIM,2022-04-25,2022-03-31,,USD
MXL,MaxLinear Inc,2022-04-27,2022-03-31,0.91,USD
MYCOF,MYCOF,2022-05-02,2022-03-31,,CAD
MYE,Myers Industries Inc,2022-05-04,2022-03-31,0.33,USD
MYFW,First Western Financial Inc,2022-04-28,2022-03-31,0.57,USD
MYGN,Myriad Genetics Inc,2022-05-02,2022-03-31,-0.05,USD
MYMD,MyMD Pharmaceuticals Inc,2022-05-16,2022-03-31,,USD
MYO,Myomo Inc,2022-05-03,2022-03-31,-0.55,USD
MYOV,Myovant Sciences Ltd,2022-05-09,2022-03-31,-0.56,USD
MYRG,MYR Group Inc,2022-04-26,2022-03-31,1.06,USD
MYTE,MYT Netherlands Parent BV,2022-05-16,2022-03-31,,EUR
NAII,Natural Alternatives International Inc,2022-05-11,2022-03-31,,USD
NANX,NANX,2022-04-25,2022-03-31,,USD
NAPA,Duckhorn Portfolio Inc (The),2022-06-06,2022-04-30,0.13,USD
NARI,Inari Medical Inc,2022-05-09,2022-03-31,-0.09,USD
NAT,Nordic American Tankers Ltd,2022-05-23,2022-03-31,-0.11,USD
NATH,Nathan`s Famous Inc,2022-06-09,2022-03-31,,USD
NATI,National Instruments Corp,2022-04-28,2022-03-31,0.29,USD
NATR,Nature`s Sunshine Products Inc,2022-05-04,2022-03-31,0.32,USD
NAUT,Nautilus Biotechnology Inc,2022-05-03,2022-03-31,-0.15,USD
NAV,NAV,2022-06-06,2022-04-30,,USD
NAVB,Navidea Biopharmaceuticals Inc,2022-05-09,2022-03-31,,USD
NAVI,Navient Corp,2022-04-26,2022-03-31,0.75,USD
NBHC,National Bank Holdings Corp - Class A,2022-04-18,2022-03-31,0.61,USD
NBIX,Neurocrine Biosciences Inc,2022-05-04,2022-03-31,0.31,USD
NBN,Northeast Bank,2022-04-19,2022-03-31,,USD
NBR,Nabors Industries Ltd,2022-04-27,2022-03-31,-9.56,USD
NBRV,Nabriva Therapeutics Plc,2022-05-04,2022-03-31,-0.19,USD
NBSE,NeuBase Therapeutics Inc,2022-05-11,2022-03-31,-0.23,USD
NBTB,NBT Bancorp. Inc,2022-04-25,2022-03-31,0.77,USD
NBY,Novabay Pharmaceuticals Inc,2022-05-04,2022-03-31,-0.03,USD
NC,Nacco Industries Inc - Class A,2022-05-04,2022-03-31,,USD
NCBS,Nicolet Bankshares Inc,2022-04-18,2022-03-31,1.62,USD
NCLH,Norwegian Cruise Line Holdings Ltd,2022-05-04,2022-03-31,-1.53,USD
NCMI,National Cinemedia Inc,2022-05-09,2022-03-31,-0.16,USD
NCNA,NuCana plc,2022-04-19,2022-03-31,-19.53,USD
NCNO,Ncino Inc,2022-05-31,2022-04-30,,USD
NCR,NCR Corp,2022-04-25,2022-03-31,0.63,USD
NCSM,NCS Multistage Holdings Inc,2022-05-02,2022-03-31,,USD
NDAQ,Nasdaq Inc - 144A,2022-04-20,2022-03-31,1.94,USD
NDLS,Noodles & Company - Class A,2022-04-27,2022-03-31,-0.16,USD
NDSN,Nordson Corp,2022-05-23,2022-04-30,2.29,USD
NDVAF,NDVAF,2022-05-30,2022-03-31,,CAD
NEE,NextEra Energy Inc,2022-04-21,2022-03-31,0.68,USD
NEM,Newmont Corp,2022-04-22,2022-03-31,0.98,USD
NEO,Neogenomics Inc,2022-04-27,2022-03-31,-0.23,USD
NEON,Neonode Inc,2022-05-11,2022-03-31,-0.13,USD
NEP,NextEra Energy Partners LP,2022-04-21,2022-03-31,0.38,USD
NEPH,Nephros Inc,2022-05-04,2022-03-31,-0.11,USD
NEPT,Neptune Wellness Solutions Inc,2022-07-13,2022-06-30,,CAD
NERV,Minerva Neurosciences Inc,2022-05-10,2022-03-31,-0.18,USD
NES,NES,2022-05-09,2022-03-31,,USD
NET,Cloudflare Inc - Class A,2022-05-05,2022-03-31,,USD
NETE,NETE,2022-05-16,2022-03-31,,USD
NETI,Eneti Inc,2022-05-16,2022-03-31,-0.36,USD
NEU,NewMarket Corp,2022-04-27,2022-03-31,,USD
NEVDD,NEVDD,2022-05-16,2022-03-31,,USD
NEVDF,NEVDF,2022-05-16,2022-03-31,,USD
NEW,Puxin Ltd,2022-05-23,2022-03-31,,USD
NEWP,New Pacific Metals Corp - New,2022-05-12,2022-03-31,,USD
NEWR,New Relic Inc,2022-05-12,2022-03-31,-0.21,USD
NEWT,Newtek Business Services Corp,2022-05-09,2022-03-31,0.56,USD
NEX,NexTier Oilfield Solutions Inc,2022-04-27,2022-03-31,0.04,USD
NEXA,Nexa Resources S.A.,2022-04-27,2022-03-31,0.11,USD
NEXCF,NEXCF,2022-05-10,2022-03-31,,CAD
NEXI,Neximmune Inc,2022-05-16,2022-03-31,-0.7,USD
NEXJF,NEXJF,2022-04-27,2022-03-31,,CAD
NEXT,NextDecade Corporation,2022-05-11,2022-03-31,-0.08,USD
NFBK,Northfield Bancorp Inc,2022-04-26,2022-03-31,0.27,USD
NFE,New Fortress Energy Inc - Class A,2022-05-05,2022-03-31,0.4,USD
NFG,National Fuel Gas Company,2022-05-04,2022-03-31,1.65,USD
NFLX,NetFlix Inc,2022-04-19,2022-03-31,2.89,USD
NFYEF,NFYEF,2022-05-05,2022-03-31,,USD
NG,Novagold Resources Inc,2022-06-28,2022-05-31,-0.03,USD
NGD,New Gold Inc,2022-05-02,2022-03-31,0.02,USD
NGL,NGL Energy Partners LP,2022-06-01,2022-03-31,0.18,USD
NGM,Ngm Biopharmaceuticals Inc,2022-05-04,2022-03-31,-0.46,USD
NGMS,NeoGames SA,2022-05-11,2022-03-31,0.09,USD
NGS,Natural Gas Services Group Inc,2022-05-11,2022-03-31,-0.16,USD
NGVC,Natural Grocers by Vitamin Cottage Inc,2022-05-04,2022-03-31,0.18,USD
NGVT,Ingevity Corp,2022-04-26,2022-03-31,1.04,USD
NH,NantHealth Inc,2022-05-04,2022-03-31,-0.09,USD
NHC,National Healthcare Corp,2022-05-05,2022-03-31,,USD
NHI,National Health Investors Inc,2022-05-09,2022-03-31,0.63,USD
NHTC,Natural Health Trends Corp,2022-05-03,2022-03-31,,USD
NI,Nisource Inc (Holding Co.),2022-05-04,2022-03-31,0.8,USD
NICK,Nicholas Financial Inc,2022-05-31,2022-03-31,,USD
NILE,BitNile Holdings Inc,2022-05-23,2022-03-31,,USD
NINE,Nine Energy Service Inc,2022-05-05,2022-03-31,-0.38,USD
NINOF,NINOF,2022-05-12,2022-03-31,,USD
NIO,NIO Inc,2022-04-27,2022-03-31,,CNY
NIOVF,NIOVF,2022-04-21,2022-03-31,,USD
